trial,true_label,pred_label,theta_alpha
1,1,0,1.7137355377331134
2,2,2,0.4319538642416085
3,0,0,0.7801269451902119
4,3,3,3.452467222473918
5,1,3,2.145529781419542
6,0,0,0.2998247823455761
7,2,2,0.6967003886676717
8,3,3,0.2216514431884276
9,3,3,1.3774939087042284
10,0,0,0.4529128430266812
11,2,2,0.3828777683135937
12,1,1,0.5392402331850954
13,3,3,1.3479657197048394
14,0,0,0.478191082176665
15,1,1,0.2744753198258196
16,2,2,1.523133145298302
17,1,1,1.0173111362250649
18,3,3,0.9643839190991164
19,0,0,0.2750610276261262
20,2,2,0.5333465024130463
21,0,0,0.6701920519967649
22,1,1,0.2890525187728474
23,2,2,0.3791174307607621
24,3,3,0.4325461984073637
25,2,2,0.6055677543140511
26,1,1,0.3241552296516063
27,0,0,1.3610675640246652
28,3,3,0.765448306348956
29,1,1,1.1320382848575892
30,2,2,0.7395283795868
31,0,0,1.2455444781935208
32,3,3,0.4042564231100559
33,2,2,1.6539090781168897
34,0,0,0.6276875258416287
35,1,1,0.685082813313097
36,3,3,0.2527794309353601
37,1,1,1.0452321527639734
38,2,2,0.8285824163708724
39,3,3,2.0234537263960446
40,0,0,0.8950963283461227
41,1,1,1.516295653150734
42,0,0,0.9497927223570714
43,3,3,1.8105100070075313
44,2,2,1.2755468495958615
45,1,1,1.426330975325851
46,2,2,0.8870661620282443
47,3,3,0.8750943001366721
48,0,0,0.5502736555274104
49,2,1,0.5727898884135785
50,3,3,1.2169561929724002
51,1,1,0.7040908097872165
52,0,0,0.4776195734705898
53,1,1,0.4636095110102001
54,2,2,0.1694503754608233
55,3,3,0.5418780851654352
56,0,0,0.2149706609501712
57,0,0,0.3231730605882002
58,2,2,0.5286134332987004
59,3,3,0.8623867096947372
60,1,1,0.638575387166006
61,0,3,0.5045421348350332
62,2,2,1.2076728441780495
63,1,1,0.3919592684905216
64,3,3,1.1806617415538632
65,0,0,0.6744747064790204
66,3,3,0.7691881020471424
67,1,1,1.113059943461492
68,2,2,0.8631549303854499
69,1,1,0.2136694791842829
70,0,0,0.308419916647688
71,2,2,0.4598334181312847
72,3,3,0.7885866407552675
73,1,1,0.8198884109811045
74,0,0,0.8419922295029927
75,3,3,1.2731288553911049
76,2,2,1.2942183031390837
77,1,1,2.2502702104835666
78,3,3,1.205947799682479
79,2,2,1.5012077526948802
80,0,0,0.4228960044917182
81,1,1,1.194363859256867
82,0,0,1.1529682363736329
83,3,3,0.5862898860689535
84,2,2,0.763896822772365
85,2,2,0.308564559326076
86,1,1,1.004950901031354
87,3,3,1.0911857410002077
88,0,2,0.7900006211355325
89,1,1,0.2374326602565286
90,0,0,0.5959389566442901
91,3,3,0.8054488286256865
92,2,2,0.7208004247616823
93,0,2,0.1824375581848959
94,2,0,0.7067859835521486
95,1,1,0.5535382481563191
96,3,3,0.4274537226741701
97,3,3,0.8247183245705308
98,0,0,0.4247108173970684
99,2,2,0.9234501902421908
100,1,1,0.4658305277993835
101,1,1,0.495200810000841
102,2,2,1.234113623256336
103,3,3,1.0996223817364388
104,0,0,0.381148954314069
105,0,0,1.0479391546158887
106,2,2,1.3526113994962778
107,3,3,0.53013835682891
108,1,2,0.772354242083588
109,3,3,0.797943529362625
110,1,1,0.9747923213949752
111,0,2,0.9043550634068824
112,2,2,1.1231931081847744
113,3,3,0.3059577738469052
114,2,0,0.4249185600072789
115,1,1,0.7069933594335651
116,0,2,0.5976211202904511
117,0,2,0.5309452185602339
118,2,2,1.0166537678459378
119,3,3,0.9284171342244985
120,1,0,0.889094510924971
121,2,2,1.276555412747486
122,0,2,1.6108571688062607
123,1,2,0.7999203892210842
124,3,3,1.3873745511300537
125,2,2,2.024343726010856
126,0,2,0.628945952918254
127,1,1,0.5674419702764191
128,3,3,1.0023990396040474
129,1,1,0.8370210406475244
130,0,2,3.4774957632810044
131,3,3,1.3262788448357152
132,2,2,1.9388098130223748
133,3,3,0.9519190742992856
134,2,2,1.6458898138626572
135,1,1,0.9500920827647332
136,0,0,0.6768010856763034
137,2,0,0.7238952394626765
138,1,1,1.0664515241280268
139,3,3,0.5623334445552122
140,0,0,0.8517316303721455
141,2,2,1.2907457820823984
142,1,2,0.3309227468818592
143,0,2,0.8484186506366973
144,3,3,0.6881766580389844
145,3,3,0.9617080574405382
146,1,1,0.5849956826575076
147,2,2,0.4595231213863872
148,0,2,0.6395018186178711
149,0,2,1.1948408282309535
150,2,2,0.8177330353815296
151,3,3,1.3734068884014103
152,1,2,0.5351797637420426
153,2,2,1.0028880213071558
154,1,1,0.345153518635554
155,3,3,1.710202268968532
156,0,0,1.4251633694386363
157,1,1,1.3165869207688357
158,0,0,1.210883517122728
159,2,2,0.6817471955855928
160,3,3,1.086623372956149
