trial,true_label,pred_label,theta_alpha
1,1,1,1.16060884566316
2,3,3,1.0590788017615616
3,0,0,2.511964507570662
4,2,2,0.2947138301360538
5,0,0,0.5563718269430338
6,2,2,0.7059877376658565
7,3,3,0.2332214926673662
8,1,1,0.560708796346964
9,1,1,0.6386127649934515
10,0,0,0.5914713118975446
11,3,3,1.493593412629192
12,2,2,2.104300415369551
13,3,3,0.7636882121994
14,0,0,0.627823095971297
15,2,2,0.956064922780425
16,1,1,0.3979783342509902
17,0,0,0.7905350781463131
18,2,2,1.2171559842313389
19,3,3,0.6491880342323256
20,1,1,0.7192714892457426
21,2,2,0.7561032024527603
22,3,3,0.5458717988740982
23,1,1,0.4452080545336482
24,0,0,0.5549466536613722
25,3,3,0.4119964717678563
26,1,1,2.348084549122513
27,0,0,0.8234412932727975
28,2,2,0.7004739792735918
29,0,1,0.6687559300532023
30,3,3,2.5802385332354825
31,2,2,1.5321631288200095
32,1,1,0.3840491157733028
33,1,0,1.740956738386848
34,0,0,0.5660841460229257
35,2,2,1.025166133692315
36,3,3,1.4549187130132992
37,1,1,0.3149363405895587
38,0,0,1.582001855417874
39,3,3,0.6426403458319806
40,2,2,0.3295303977959178
41,3,3,0.8039872397726485
42,2,2,0.6329024283112593
43,0,0,0.2764476799283407
44,1,1,0.7458740217651475
45,3,3,0.4024630941693897
46,1,1,0.6177346384158395
47,0,0,0.6456999555409728
48,2,2,1.66575513360639
49,2,2,0.5837026596924456
50,3,3,0.9127933811598996
51,1,1,0.815019501441499
52,0,0,1.2353086866181555
53,2,1,0.4386348025266418
54,3,3,0.8582548784581923
55,1,1,0.5684941473999799
56,0,0,0.6607253120565815
57,3,3,0.4795238413346713
58,2,2,0.9995888736753716
59,1,1,0.916948764824548
60,0,0,1.9093935498767556
61,2,2,1.2165521417086875
62,1,1,0.8376754808443807
63,0,0,1.4518697662550948
64,3,3,0.6725756895500672
65,0,0,0.6941072803919205
66,2,2,0.5442705356705658
67,3,3,0.4488156532178469
68,1,1,1.2086005922794396
69,0,0,0.7728362166625695
70,3,3,0.8986324113522335
71,2,2,1.098877309722973
72,1,1,1.1585790964934677
73,2,2,1.3008169558988891
74,0,0,0.9781930504353016
75,3,3,0.6182758308252738
76,1,1,0.8098540276988767
77,2,2,1.35911729129853
78,3,3,0.5540451904963657
79,0,1,0.4708258603807201
80,1,1,0.802105884295585
81,3,3,0.8436407855548931
82,0,0,2.168702363606142
83,2,2,1.0614086914308087
84,1,1,1.487694773417524
85,3,3,0.4493048530543994
86,2,2,0.6599333145971139
87,0,0,4.192164713545769
88,1,1,0.9593145079519751
89,1,1,1.5365943050751854
90,2,2,0.5555054868357293
91,3,3,1.8111616624957592
92,0,0,2.25526341774378
93,2,2,1.804633575497252
94,3,3,4.20396761780293
95,0,0,0.949469272821406
96,1,1,0.7477864159904715
97,1,1,0.8304136603461914
98,2,2,0.6470631670133772
99,0,0,1.0442199329587194
100,3,3,1.8517237589699425
101,1,1,0.6955507274993016
102,0,0,0.8513091453454733
103,3,3,0.6223840419636288
104,2,2,0.3894616594914224
105,0,1,0.8979345748178548
106,2,2,1.9338510906907864
107,3,3,1.3183715469272426
108,1,1,2.385949776742008
109,0,0,2.0905225705426007
110,2,2,0.8434134935731934
111,3,3,0.9040182456019702
112,1,1,0.8666666439865158
113,3,3,1.4583569852995322
114,1,1,0.7541440766449916
115,2,1,0.8549544339198786
116,0,0,0.6763109575510902
117,3,3,1.026763279336255
118,2,1,0.7220626615672945
119,1,1,1.071232518178342
120,0,0,1.1226943339798328
121,0,1,1.5196317887052646
122,1,1,3.1540997168311473
123,3,3,2.6354049404107376
124,2,2,1.622204223663967
125,2,2,0.40000490055168
126,3,3,0.66385963261611
127,0,0,0.7569044881570447
128,1,1,1.0210829601965288
129,3,3,0.775603358739072
130,1,1,1.1520480052247632
131,0,0,1.100817854475651
132,2,2,0.3408783514965011
133,3,3,0.6982854610469339
134,0,0,0.3269441972056021
135,2,2,0.5773926097976525
136,1,1,0.8928526435775547
137,2,2,0.4434320495473431
138,0,0,0.4368040942244672
139,1,1,2.319357937677723
140,3,3,0.7069732360965371
141,2,2,1.5183150362885602
142,3,3,1.2541663514780312
143,0,2,0.7796710625515434
144,1,1,0.4290025405640302
145,0,0,0.6465701006703594
146,1,1,1.2279608549369747
147,2,2,0.5053090752160994
148,3,3,0.5706581871060251
149,2,2,0.4908375303174306
150,0,0,1.587665218016004
151,3,3,0.6936320387133149
152,1,1,0.930507414494234
153,0,0,0.6082232891250896
154,3,3,0.7305864018070027
155,2,2,1.5208700400193882
156,1,1,0.9433172048929828
157,0,0,1.8914583494069936
158,2,2,1.3354080366830363
159,3,3,0.6806031033947111
160,1,1,0.2508720789301819
