subject,run,trial,win_idx,theta_alpha,true_label,global_win
6,B0604E,1,1,3.795127426554106e-05,1,1
6,B0604E,1,2,3.774201818178789e-05,1,2
6,B0604E,1,3,3.61588045614624e-05,1,3
6,B0604E,2,1,6.259590266059037e-06,0,4
6,B0604E,2,2,1.1694691520793007e-05,0,5
6,B0604E,2,3,1.1564990655406208e-05,0,6
6,B0604E,3,1,6.921049183839257e-06,0,7
6,B0604E,3,2,7.907357319143677e-06,0,8
6,B0604E,3,3,1.047984331203421e-05,0,9
6,B0604E,4,1,3.3259066791656706e-05,0,10
6,B0604E,4,2,2.0565716303489963e-05,0,11
6,B0604E,4,3,2.49228060475851e-05,0,12
6,B0604E,5,1,1.3202419481012228e-05,0,13
6,B0604E,5,2,1.604070456486228e-05,0,14
6,B0604E,5,3,1.6966757615368386e-05,0,15
6,B0604E,6,1,7.310181129318244e-06,0,16
6,B0604E,6,2,9.598726698589803e-06,0,17
6,B0604E,6,3,9.927406963810287e-06,0,18
6,B0604E,7,1,2.073684496771761e-05,0,19
6,B0604E,7,2,1.531231868276148e-05,0,20
6,B0604E,7,3,1.8482923694916365e-05,0,21
6,B0604E,8,1,1.9043486576429173e-05,0,22
6,B0604E,8,2,1.609032463989773e-05,0,23
6,B0604E,8,3,1.323919427679463e-05,0,24
6,B0604E,9,1,1.03172881655486e-05,0,25
6,B0604E,9,2,9.742015442610275e-06,0,26
6,B0604E,9,3,6.151715965477663e-06,0,27
6,B0604E,10,1,5.1918385568621666e-06,0,28
6,B0604E,10,2,7.69839245503157e-06,0,29
6,B0604E,10,3,9.575968309855047e-06,0,30
6,B0604E,11,1,1.0898489207202837e-05,0,31
6,B0604E,11,2,9.206171581259359e-06,0,32
6,B0604E,11,3,7.099551898861851e-06,0,33
6,B0604E,12,1,1.1512969825638479e-05,0,34
6,B0604E,12,2,8.249254707102559e-06,0,35
6,B0604E,12,3,1.2506049359256427e-05,0,36
6,B0604E,13,1,4.317338705807436e-06,0,37
6,B0604E,13,2,4.207390909144638e-06,0,38
6,B0604E,13,3,4.5855073935741795e-06,0,39
6,B0604E,14,1,1.7624039823010198e-05,0,40
6,B0604E,14,2,1.529185565555181e-05,0,41
6,B0604E,14,3,1.5081265255272664e-05,0,42
6,B0604E,15,1,8.683766315530263e-06,0,43
6,B0604E,15,2,1.1886179584332205e-05,0,44
6,B0604E,15,3,1.2176239394767405e-05,0,45
6,B0604E,16,1,1.587579675198826e-05,0,46
