trial,label,theta_alpha,channel_idx
1,0,1.2074807693591365,11
2,1,1.3946842893428884,11
3,1,1.5046176418266792,11
4,0,1.9418016437112717,11
5,1,1.216778133446846,11
6,0,0.8766033321212875,11
7,1,0.9984430249162902,11
8,2,0.5777135546479403,11
9,1,0.9439631776951672,11
10,3,0.38453631537412597,11
11,0,0.8929205907478581,11
12,2,0.5022837141094544,11
13,1,0.644703071081814,11
14,0,1.3611533990702098,11
15,3,0.38456861937895337,11
16,3,0.5249681662338339,11
17,3,0.4484352746795217,11
18,3,0.9747765925723597,11
19,3,0.6135285941330536,11
20,0,1.3079967632590075,11
21,2,0.8272161457902593,11
22,1,0.6385627355720458,11
23,0,1.395326691326823,11
24,0,0.7306306169138597,11
25,2,0.6413180625843503,11
26,3,0.7268649947446548,11
27,0,0.5527148268655815,11
28,2,0.5848782911435809,11
29,2,0.5056343946522953,11
30,2,0.8755030383623247,11
31,0,1.3385655871086497,11
32,1,0.9512393053202592,11
33,0,0.9644196244849705,11
34,1,1.6725852013189952,11
35,1,1.2078439188148697,11
36,0,0.6017488694651543,11
37,1,1.2702852486293918,11
38,2,0.1910361792656024,11
39,1,0.8610341240868036,11
40,2,1.4642861585643872,11
41,2,0.6820710679468721,11
42,3,0.8608314675055218,11
43,2,0.901010821020862,11
44,2,1.326748522763526,11
45,3,1.5143277303309521,11
46,3,1.0672196526075413,11
47,3,0.34477063167353483,11
48,3,0.83611215484558,11
49,3,1.4508349555949895,11
50,2,0.25879643689965837,11
51,1,0.6552667293766198,11
52,0,1.2281921822177544,11
53,0,1.389358516680533,11
54,1,0.9321375282519484,11
55,2,2.1446733006138716,11
56,3,2.0311337715434727,11
57,1,1.25577553693696,11
58,2,1.0700126157843262,11
59,0,0.6205873309829724,11
60,0,5.048819503434417,11
61,0,1.358091323607235,11
62,3,1.1273954278653486,11
63,1,0.6870905041767073,11
64,1,0.7408012473475286,11
65,0,0.864058207948884,11
66,0,0.7703626860608326,11
67,2,1.3975683769997513,11
68,0,0.5070095276541186,11
69,1,1.7491160783756912,11
70,3,1.2739677345873548,11
71,3,1.8066256426500573,11
72,2,0.6580895670026586,11
73,0,0.8784041455124638,11
74,3,1.0762679255620453,11
75,3,0.2841504118844595,11
76,1,1.1292607630339095,11
77,3,0.4569389128618989,11
78,3,0.6664324323516435,11
79,1,0.9791343124653252,11
80,0,1.8308980528158354,11
81,1,0.48282653679151083,11
82,2,0.4040935280158425,11
83,2,0.7448983367729145,11
84,2,0.7646808622256598,11
85,3,0.2431589947853162,11
86,2,0.9002933359460364,11
87,0,1.4245586468057339,11
88,3,0.7399796605057535,11
89,1,1.2355231523566945,11
90,2,0.7048996186319796,11
91,1,1.3779834703859757,11
92,2,0.19246236078150925,11
93,3,1.5515535750006137,11
94,1,1.361125669800504,11
95,2,0.36912179075498736,11
96,0,0.7134168904137166,11
97,0,1.2749423290608224,11
98,0,2.6876420295016605,11
99,3,1.0381490430892422,11
100,1,1.2937904783392562,11
101,0,1.484405051231868,11
102,2,0.7418991710567843,11
103,0,0.47865986761080276,11
104,2,0.7687542595331668,11
105,1,0.6826284802439967,11
106,3,0.7212664319997965,11
107,0,1.3739962643515917,11
108,2,1.087750677728681,11
109,2,0.6781619988051403,11
110,0,2.2374982877128695,11
111,2,0.2874236786459597,11
112,1,2.348341237348672,11
113,3,1.077740123127897,11
114,3,1.286709006381641,11
115,3,1.177170880969233,11
116,2,0.6462043768908027,11
117,0,1.5831715367214911,11
118,3,1.2767418331238978,11
119,1,1.0988214731451345,11
120,3,1.193368355168563,11
121,1,0.5189447678019943,11
122,0,1.0572858963063494,11
123,2,1.6839390370577385,11
124,1,0.9761645997532226,11
125,0,1.3392474783647832,11
126,2,2.011622678821874,11
127,2,0.5740762409127192,11
128,0,1.570033173649681,11
129,2,0.735964660386933,11
130,3,1.2197809628406209,11
131,3,0.7069705588458854,11
132,1,1.4351045772367974,11
133,0,1.1662440931874911,11
134,1,0.8954212072010914,11
135,3,1.0562821863545289,11
136,1,0.8955503152027722,11
137,3,0.8515661549006829,11
138,2,0.6808983475094504,11
139,1,1.0040016943288788,11
140,1,1.4637383955390366,11
141,1,2.2079935718126666,11
142,2,1.2420744320840704,11
143,3,0.4483690978131574,11
144,0,1.907267017646368,11
145,1,3.7598891422400262,11
146,3,1.1104946243577152,11
147,0,1.070992664357465,11
148,2,0.4367439571956071,11
149,2,1.19246107869817,11
150,3,1.1334485066246067,11
151,0,1.1199155402698302,11
152,0,1.0257136481412799,11
153,2,1.7645703445849616,11
154,1,0.886069159766706,11
155,3,1.001143902606529,11
156,3,0.9677723726461761,11
157,3,1.0819293646526984,11
158,1,1.098404007210491,11
159,0,1.4081802637127165,11
160,2,0.9710847740491597,11
161,1,1.9592768164876324,11
162,3,0.9141443595192666,11
163,0,1.9709264758164655,11
164,3,1.5184412133367222,11
165,2,0.9921004237397053,11
166,1,0.7282056854929371,11
167,3,0.771265311760152,11
168,3,1.620434099949009,11
169,0,1.0877315889464116,11
170,1,0.9314627876352823,11
171,1,4.833965442133397,11
172,2,0.8709795213220857,11
173,3,1.0230438537375879,11
174,1,0.6344124123517648,11
175,0,0.7241721850620527,11
176,0,0.8597145381358814,11
177,3,0.9169850428779834,11
178,1,0.4859624855140001,11
179,0,1.2185108161097198,11
180,2,0.5089152996790046,11
181,1,1.127071554583487,11
182,1,0.4107789632628305,11
183,2,0.539986105846844,11
184,0,1.8515559615732766,11
185,3,0.45212086629082066,11
186,2,1.9290145023763052,11
187,2,2.0911465240370517,11
188,2,2.9900471707555254,11
189,2,1.168321821239622,11
190,0,2.1258121508827656,11
191,1,1.4189733685492623,11
192,0,2.218907138381507,11
193,1,2.314665289297804,11
194,0,1.2872911933620659,11
195,0,1.5022245149998792,11
196,2,0.6478147710973551,11
197,2,1.2563360564275894,11
198,1,4.282505312448008,11
199,2,0.766450681040525,11
200,3,0.6127356838315663,11
201,0,2.687228798731434,11
202,3,0.40369402014409395,11
203,0,1.6319811534478286,11
204,0,1.5478686529731538,11
205,1,1.9070496167988193,11
206,3,1.3692369058233356,11
207,2,0.4340634801152316,11
208,1,0.7122779620249466,11
209,3,0.6583343587180119,11
210,2,0.7975793703411196,11
211,3,0.9153298094483404,11
212,2,0.718727895885513,11
213,3,0.8580921709661545,11
214,1,1.6991276565660838,11
215,1,0.8299044697768646,11
216,3,0.437059024884582,11
217,0,1.2201558153367067,11
218,1,1.0243454804710526,11
219,1,1.1241846037991639,11
220,1,0.6415996587854772,11
221,2,1.0257953312121157,11
222,3,0.8901724757905229,11
223,0,0.9049800705920489,11
224,3,0.31379843486655873,11
225,0,0.7596374887764114,11
226,2,0.3600681371250411,11
227,0,1.3539726089240078,11
228,3,0.4937257484179886,11
229,0,1.9103114188265302,11
230,2,0.5291056553871166,11
231,0,2.0184190174663326,11
232,1,0.7040656143864472,11
233,2,1.024382263449013,11
234,2,1.1308336008975792,11
235,3,1.3105030720582074,11
236,0,1.2747783088693663,11
237,1,0.860486014472956,11
238,3,0.8954001398642739,11
239,1,1.343326540227197,11
240,2,0.6165796020941526,11
241,2,1.190908466920422,11
242,0,1.7597076768149296,11
243,3,0.6359521677184293,11
244,1,1.6780465766192154,11
245,3,0.8334438020904515,11
246,0,0.8675586596732309,11
247,0,2.3716854668103884,11
248,2,1.2015992574489283,11
249,2,0.9237307122051197,11
250,1,1.5806577011551408,11
251,3,0.5858571633692944,11
252,1,3.6383515178640704,11
253,1,0.9694981436750442,11
254,0,2.3588640549850113,11
255,1,0.9641110533058946,11
256,3,0.8169089139192748,11
257,3,0.888758478229846,11
258,1,1.4489388125890252,11
259,1,1.0682530759063362,11
260,1,0.7438048808990485,11
261,1,1.5503231552979604,11
262,3,1.3745824061606655,11
263,3,1.4003525480379972,11
264,2,1.2236799792733286,11
265,3,0.7989961888819374,11
266,0,1.07176134576024,11
267,1,1.21045325214296,11
268,2,1.3691251103759772,11
269,1,0.8457069764038402,11
270,0,2.1430380875502197,11
271,3,0.6098528532778428,11
272,0,3.051345709540035,11
273,3,0.5155494734730753,11
274,0,0.9753678102567045,11
275,0,1.2668717483643055,11
276,0,0.9598057127825945,11
277,0,0.975225408451578,11
278,2,0.7938239398837924,11
279,2,0.3536744016132048,11
280,3,1.1647493552683077,11
281,1,2.2976013011646574,11
282,2,2.035556356765137,11
283,2,0.7753128677750104,11
284,2,1.0611573938823904,11
285,3,1.4397992145667422,11
286,2,0.8773915383659784,11
287,0,1.42477159981958,11
288,2,0.6572588864986463,11
