trial,label,theta_alpha,channel_idx
1,0,0.5605703804797493,11
2,1,0.1357435662428333,11
3,1,0.21880089114683451,11
4,0,0.7767529300087324,11
5,1,0.28793422867383206,11
6,0,0.32111797384209523,11
7,1,0.2928637169085169,11
8,2,0.07593194557795065,11
9,1,0.4607481343200442,11
10,3,0.2032552264566124,11
11,0,1.0938050418841265,11
12,2,0.3111506008159371,11
13,1,0.36645933471252956,11
14,0,0.7369609376533761,11
15,3,0.12447433080642534,11
16,3,0.20417000418691333,11
17,3,0.10441219616136406,11
18,3,0.18182940183056703,11
19,3,0.1798799601377843,11
20,0,0.6032588088226937,11
21,2,0.15263486126181844,11
22,1,0.5839482822575722,11
23,0,0.4059170548448852,11
24,0,0.6971850711193756,11
25,2,0.267630978763906,11
26,3,0.28945781638398665,11
27,0,0.36671559573809487,11
28,2,0.42951940003169337,11
29,2,0.48096367622531033,11
30,2,0.18948387625348856,11
31,0,0.3290783741642885,11
32,1,0.3534309337896881,11
33,0,0.7846025088824381,11
34,1,0.2176551708585111,11
35,1,0.22993392538837132,11
36,0,0.5285357157563082,11
37,1,0.2834812732665438,11
38,2,0.15475969356755048,11
39,1,0.12905853605317322,11
40,2,0.5056291792201679,11
41,2,0.5445996665124828,11
42,3,0.13177265705993252,11
43,2,0.23104975928906535,11
44,2,0.3550431929154532,11
45,3,0.13744649999008615,11
46,3,0.15989635882990755,11
47,3,0.24386666589101286,11
48,3,0.270771083444752,11
49,3,0.12476611812533278,11
50,2,0.48187349992316336,11
51,1,0.37470979833210444,11
52,0,0.8564188807786046,11
53,0,0.9519272312791864,11
54,1,0.3219827239187565,11
55,2,0.21964471097882696,11
56,3,0.13640934499860521,11
57,1,0.9139669151838944,11
58,2,0.678676514520842,11
59,0,0.2887493967563691,11
60,0,0.4553940534201937,11
61,0,0.45266666298526065,11
62,3,0.20826638574312256,11
63,1,0.24364999376807261,11
64,1,0.17556772983654478,11
65,0,0.8307569631306514,11
66,0,0.24628301980893538,11
67,2,0.26494361508639924,11
68,0,0.35557854671956485,11
69,1,0.2852652804174614,11
70,3,0.2679622301836595,11
71,3,0.07603092943394565,11
72,2,0.6097567141188373,11
73,0,0.3336839757670923,11
74,3,0.5635440835120341,11
75,3,0.30519197504854173,11
76,1,0.14877871772445359,11
77,3,0.12318961979798078,11
78,3,0.12738495743792866,11
79,1,0.25673268070293553,11
80,0,0.9216134382955636,11
81,1,0.17703545487210312,11
82,2,0.3501314269103278,11
83,2,0.500846815812628,11
84,2,0.5412075645500883,11
85,3,0.3061327624129905,11
86,2,0.2028633942384039,11
87,0,0.2636760376351008,11
88,3,0.47125522499828393,11
89,1,0.0655158977686665,11
90,2,0.23224165685521667,11
91,1,0.11553910554237432,11
92,2,0.5392641936527243,11
93,3,0.25093208289303076,11
94,1,0.2827725934528063,11
95,2,0.290956853848073,11
96,0,0.6451342432647363,11
97,0,0.8417893823739852,11
98,0,0.3230685315735082,11
99,3,0.42362928585527865,11
100,1,0.166127575695601,11
101,0,0.3667415341286445,11
102,2,0.24300262956566798,11
103,0,0.2322705701763459,11
104,2,0.3271722831425263,11
105,1,0.09172541362634701,11
106,3,0.14159281952344221,11
107,0,0.4601479441480587,11
108,2,0.2984341321940193,11
109,2,0.202352420418588,11
110,0,0.4646499236640472,11
111,2,0.2404485865386595,11
112,1,0.4304293582379898,11
113,3,0.1337963606198887,11
114,3,0.20745566247900016,11
115,3,0.2237433825952108,11
116,2,0.32428416263880905,11
117,0,0.4255044368246783,11
118,3,0.1590890313639467,11
119,1,0.15380453378886155,11
120,3,0.24863193413202198,11
121,1,0.3458340257099098,11
122,0,0.9331222835991865,11
123,2,0.13121392685478506,11
124,1,0.1887606640454811,11
125,0,0.7417396714299354,11
126,2,0.16593762341255291,11
127,2,0.2895293006033031,11
128,0,0.32779754504727143,11
129,2,0.21685040424007213,11
130,3,0.27577959569112503,11
131,3,0.4785752476230034,11
132,1,0.41988535120072795,11
133,0,0.14851538867321973,11
134,1,0.31226310312856176,11
135,3,0.12571797830626744,11
136,1,0.2945649048140752,11
137,3,0.234676026168947,11
138,2,0.16128240291441442,11
139,1,0.16796364611937004,11
140,1,0.5442141090150702,11
141,1,0.6244882860998363,11
142,2,0.6111737876438127,11
143,3,0.5569782395315369,11
144,0,0.8636898500061135,11
145,1,0.6790036163479752,11
146,3,0.48137747204550096,11
147,0,0.7370062139743194,11
148,2,0.11748590756012679,11
149,2,0.42623919748564343,11
150,3,0.15978617914170287,11
151,0,0.2722833206394588,11
152,0,0.6802092854635615,11
153,2,0.35213184497769734,11
154,1,0.2544250285938829,11
155,3,0.14907345331294802,11
156,3,0.12990356893958324,11
157,3,0.2773144607040424,11
158,1,0.2929680037522839,11
159,0,0.34963345599858275,11
160,2,0.24176432210100393,11
161,1,0.45179760394586377,11
162,3,0.13575447160914184,11
163,0,0.20228290552302264,11
164,3,0.26945119909344595,11
165,2,0.17947247173143518,11
166,1,0.2374396899706244,11
167,3,0.3109110515653624,11
168,3,0.2432757760391005,11
169,0,0.4427204519723241,11
170,1,0.27210078593088455,11
171,1,0.19816204340311122,11
172,2,0.1787678866678973,11
173,3,0.1379743663017661,11
174,1,0.2858674743113356,11
175,0,0.2819871908401702,11
176,0,0.5235972099712952,11
177,3,0.1653614900466168,11
178,1,0.2520508433725255,11
179,0,0.30595543562193606,11
180,2,0.16665753724442406,11
181,1,0.13638768317674219,11
182,1,0.4946116890105542,11
