trial,label,theta_alpha,channel_idx
1,0,1.1758079738023992,11
2,1,1.497413768075748,11
3,1,2.5544680708187824,11
4,0,1.7540874494545515,11
5,1,0.3989031148238266,11
6,0,0.933637616868465,11
7,1,1.213251997792658,11
8,2,1.1424974160546166,11
9,1,0.6194193649580977,11
10,3,0.6428597192316405,11
11,0,0.5059156839159366,11
12,2,3.1017497085402397,11
13,1,0.935049656599109,11
14,0,1.1594499240831562,11
15,3,0.9927969170692722,11
16,3,0.9303172586351127,11
17,3,0.5958385939334314,11
18,3,0.6443679337054937,11
19,3,0.6163786019643718,11
20,0,2.018594008569857,11
21,2,1.140292117087821,11
22,1,0.5887868247432302,11
23,0,0.5212339560762858,11
24,0,0.6307856677678472,11
25,2,0.7117335014413076,11
26,3,0.4085860023516061,11
27,0,2.10250670769289,11
28,2,0.36922965193823065,11
29,2,0.9812697405208411,11
30,2,0.42926007449619064,11
31,0,0.749050977713241,11
32,1,2.286365039918178,11
33,0,3.1263314234396944,11
34,1,0.7156058401258276,11
35,1,0.8251479691648943,11
36,0,0.5350262119938046,11
37,1,1.623688596092245,11
38,2,1.8585591796700074,11
39,1,0.6642718730504737,11
40,2,1.1978940439809767,11
41,2,1.5385328751968355,11
42,3,0.6739035182292934,11
43,2,0.7364576925703387,11
44,2,0.6525233849197011,11
45,3,0.3482218822369738,11
46,3,0.5939805290387907,11
47,3,0.7677873644441608,11
48,3,1.2143048304729405,11
49,3,1.9251416166289224,11
50,2,2.1315151789012945,11
51,1,1.7612547587543976,11
52,0,1.0522301407425918,11
53,0,0.47618171025374784,11
54,1,1.4303754714951173,11
55,2,0.6777948996406,11
56,3,1.8577258419292204,11
57,1,1.877001185282936,11
58,2,1.8102721762368412,11
59,0,1.5898062083250046,11
60,0,0.833874048674108,11
61,0,1.4719426749266444,11
62,3,1.395972992289592,11
63,1,1.0327672113325876,11
64,1,0.7470536303578713,11
65,0,1.915045245790857,11
66,0,1.7626578566886495,11
67,2,0.5303459426013128,11
68,0,2.6801625544631134,11
69,1,1.6902421624772577,11
