trial,label,theta_alpha,channel_idx
1,3,1.0570336423138382,11
2,2,0.9019787182451211,11
3,1,1.5040397440239894,11
4,0,2.747751531059982,11
5,0,1.2186409221017622,11
6,1,0.7977552054488509,11
7,2,1.6072465390580213,11
8,3,0.5913243359141688,11
9,1,1.5415372586019374,11
10,2,1.662990622050557,11
11,0,3.0260486256483423,11
12,0,1.5696720837399054,11
13,0,1.120404033557313,11
14,3,0.9532114354822694,11
15,1,1.7337129474039061,11
16,1,0.856624081920238,11
17,0,1.8956328345665894,11
18,0,1.6428351057491397,11
19,2,2.545278443488953,11
20,0,1.2207510003066675,11
21,1,2.807949036843283,11
22,3,1.1968191987473773,11
23,3,0.5183883318899289,11
24,2,1.5455990785167553,11
25,0,1.9325000751973407,11
26,3,1.0320683960074288,11
27,3,2.0580262628507056,11
28,1,0.5459948539378453,11
29,3,1.86419133868665,11
30,3,2.613929500941563,11
31,1,2.0321329463898943,11
32,0,1.4165852808030024,11
33,1,1.200324640839386,11
34,2,0.9328705360400918,11
35,2,1.3574033883643513,11
36,2,0.9744548074300933,11
37,3,0.4392322085973653,11
38,2,1.5904601840489438,11
39,0,0.4975494611389562,11
40,3,0.9798812148025247,11
41,1,1.4071823634387546,11
42,2,1.530730463165634,11
43,1,0.9821430497684512,11
44,2,0.869218006758551,11
45,3,1.47926780740852,11
46,1,0.5715353236304067,11
47,2,1.201893884559197,11
48,0,0.49283212749693706,11
49,0,3.3432565544408273,11
50,0,2.170411736541234,11
51,3,0.9955040367568467,11
52,1,1.395366993500743,11
53,0,1.2062917184747697,11
54,2,0.6304179681177774,11
55,0,2.1682960099399,11
56,2,1.854947894296541,11
57,1,1.2940197571419951,11
58,3,2.302130033353153,11
59,0,1.1564454578319923,11
60,2,1.1027956140783715,11
61,2,1.4541768243173254,11
62,0,2.5020331088943544,11
63,2,0.7682284604601085,11
64,1,1.1314927504427816,11
65,3,0.4701875904395742,11
66,3,1.6549444556532515,11
67,3,2.1778412490794294,11
68,2,0.850584461169655,11
69,0,0.8664449661626519,11
70,3,0.8930781022390339,11
71,1,0.8554070666487558,11
72,3,1.2739634492553726,11
73,1,1.126037454891635,11
74,0,1.9923340752527259,11
75,2,1.1188014115525733,11
76,1,1.4350717679879998,11
77,0,1.0845146463556175,11
78,2,0.6429786143346116,11
79,2,0.33262172536915574,11
80,0,0.7294579102842369,11
81,2,0.6450201971322455,11
82,3,2.4133149719349674,11
83,3,0.7184896059032583,11
84,1,1.4379341844753029,11
85,0,1.3938475738782938,11
86,1,1.7657848136905943,11
87,3,0.931782943309601,11
88,1,0.8505230334099968,11
89,3,1.4513659255514335,11
90,2,0.9623659435561195,11
91,1,1.9123244155535457,11
92,1,0.8075627186417454,11
93,1,0.7839192540088797,11
94,2,1.799194730358676,11
95,3,0.9142871983289349,11
96,0,0.6136817678833222,11
97,1,2.675867112971394,11
98,3,1.8441601318286824,11
99,0,1.231518037000522,11
100,2,1.5379086465001,11
101,2,1.815119243384706,11
102,3,1.017490324958085,11
103,0,0.49463476709912985,11
104,0,2.859525970946822,11
105,2,1.3348797983253877,11
106,1,0.6393268153016736,11
107,3,1.1277257532508718,11
108,3,1.7927277547878466,11
109,3,1.3544832699926694,11
110,1,0.7089521476965251,11
111,0,1.9419596005100668,11
112,2,0.7714460829792881,11
113,1,1.8562144712020567,11
114,3,0.460099585715075,11
115,0,1.617819472497418,11
116,3,1.8875228608249321,11
117,2,0.8833572924367625,11
118,1,0.9304309690055083,11
119,3,1.815311736974728,11
120,3,1.2356626146112015,11
121,0,0.38587854440586883,11
122,1,0.8592893291368765,11
123,1,1.0857931588184186,11
124,2,1.1382995562870124,11
125,3,0.8331678896035897,11
126,1,2.3517481542342353,11
127,0,1.0821917824046416,11
128,0,1.0040243327055567,11
129,3,0.7132126285671239,11
130,1,0.8758786420023447,11
131,0,2.828755547024214,11
132,2,1.0524245297170463,11
133,1,0.5784451239356314,11
134,1,2.671839399387231,11
135,2,0.4586920355029851,11
136,0,1.3151514509534437,11
137,3,0.5455760746317289,11
138,2,1.1661823232838289,11
139,2,4.537433487383773,11
140,2,0.5894868932161222,11
141,2,0.40108712888493425,11
142,0,1.9407531714566444,11
143,1,0.5704641783775265,11
144,0,0.34504561786191357,11
145,1,1.1071419417116808,11
146,0,1.839222057462153,11
147,0,0.8553259174185818,11
148,2,0.7630720486254745,11
149,2,1.1003576255637557,11
150,1,0.9408176785550965,11
151,2,1.7981636848359288,11
152,3,0.856381018196115,11
153,0,1.137608125657228,11
154,3,1.7683149147654635,11
155,0,2.134770386243205,11
156,0,1.5992476112217275,11
157,1,0.9336394408422717,11
158,3,1.8885766754527609,11
159,2,1.4399126847589707,11
160,1,0.8386650274805646,11
161,3,0.3488120379674441,11
162,2,0.6309468952430741,11
163,3,1.3592683510384587,11
164,2,0.37131460678763983,11
165,3,1.3899435326660448,11
166,1,1.6730392931689209,11
167,1,0.643899664924505,11
168,3,0.5575883730860315,11
169,0,0.9625343757341293,11
170,1,1.1299704905245194,11
171,1,1.8292342352999806,11
172,1,0.4408542676648401,11
173,2,1.8974859887866535,11
174,3,0.7788034555269839,11
175,0,1.933876971979055,11
176,3,0.7084568611304923,11
177,0,0.5473719485079752,11
178,2,1.685149289468591,11
179,0,0.657542072484786,11
180,3,0.521755548699517,11
181,0,0.48374779364355647,11
182,2,0.6120665807701686,11
183,0,0.5972129800004302,11
184,1,1.095805977249399,11
185,2,1.4620983969388819,11
186,2,0.5251127246467623,11
187,3,0.9228265181225399,11
188,0,1.1633643461602532,11
189,1,1.1823432826583626,11
190,3,0.7348157072800212,11
191,1,1.2818569851830035,11
192,2,0.7518867599019372,11
193,2,1.2425748815305622,11
194,0,0.9197379346180251,11
195,3,0.8025160589135489,11
196,1,6.133051868246723,11
197,3,0.43302751397843575,11
198,0,2.280678947988884,11
199,0,1.6648155475314994,11
200,2,1.0721739197863132,11
201,2,0.9051919571628846,11
202,1,1.1211189986136887,11
203,3,1.3904688569369805,11
204,1,0.45760911405033117,11
205,1,0.7488133782424988,11
206,0,1.649310202394038,11
207,1,0.6555360120511339,11
208,3,0.7809542227071244,11
209,3,0.5088109738257828,11
210,1,1.02735416623032,11
211,1,0.894203116047809,11
212,1,0.6676071134107292,11
213,1,0.4467722640508491,11
214,3,0.4984445206156493,11
215,3,0.6130197457802881,11
216,2,1.21760070467952,11
217,3,0.6206881252412406,11
218,0,2.141027075828305,11
219,1,0.453084600832244,11
220,2,1.3504403148270012,11
221,1,1.3523637895538938,11
222,0,1.4145684818310686,11
223,3,0.5418412923970966,11
224,0,0.985394653051623,11
225,3,0.5516593493219204,11
226,0,1.3118376296727476,11
227,0,0.8558956727802463,11
228,0,2.1938497446787335,11
