trial,true_label,pred_label,label,theta_alpha,channel_idx
1,0,0,0,3.361368595725968,11
2,1,1,1,0.942652775415324,11
3,1,1,1,0.8312664491373262,11
4,0,0,0,0.9012170464827144,11
5,1,1,1,0.9592104827331254,11
6,0,0,0,1.7800330891960212,11
7,1,1,1,1.0702324899540885,11
8,2,2,2,0.5586943570864035,11
9,1,1,1,0.6853059103457163,11
10,3,3,3,0.698060268873854,11
11,0,0,0,0.7697641842253935,11
12,2,2,2,0.2177817134792534,11
13,1,1,1,0.6394841354096588,11
14,0,0,0,1.4310776121590123,11
15,3,3,3,0.1740779556883749,11
16,3,3,3,1.4717117185450963,11
17,3,3,3,0.4044143683348597,11
18,3,3,3,0.9173475547635928,11
19,3,3,3,0.3010822377596352,11
20,0,0,0,1.3761073639904404,11
21,2,2,2,0.474815834536453,11
22,1,1,1,0.5707921839565768,11
23,0,0,0,1.1934600334711938,11
24,0,0,0,0.355288827927662,11
25,2,2,2,0.5064505391532816,11
26,3,3,3,0.3637857529583155,11
27,0,0,0,0.2152263526163294,11
28,2,2,2,0.530016500692593,11
29,2,2,2,1.123823309070087,11
30,2,2,2,0.483412210876998,11
31,0,0,0,0.6845988208912899,11
32,1,1,1,0.8277278182977484,11
33,0,0,0,0.6281667154063908,11
34,1,1,1,0.4462816106744232,11
35,1,1,1,0.5205320466842904,11
36,0,0,0,0.4018242908606892,11
37,1,1,1,0.7095991909546927,11
38,2,2,2,1.6566956749999384,11
39,1,1,1,0.2969034084275249,11
40,2,2,2,0.3307539057077405,11
41,2,2,2,0.911610331805744,11
42,3,3,3,0.4487788217998588,11
43,2,2,2,0.8158763601285345,11
44,2,2,2,0.5337835217753456,11
45,3,3,3,0.3776164615751813,11
46,3,3,3,0.8175591656560143,11
47,3,3,3,0.2190327399233608,11
48,3,3,3,0.6796731644379904,11
49,3,3,3,1.0379295359550402,11
50,2,2,2,0.9643898389388094,11
51,1,1,1,0.5928577940150471,11
52,0,0,0,0.9934373815219942,11
53,0,0,0,1.4476210561625142,11
54,1,1,1,0.6632762988051795,11
55,2,2,2,0.2703570973410341,11
56,3,3,3,0.2093150431084448,11
57,1,1,1,0.7639009151883601,11
58,2,2,2,0.349862872477884,11
59,0,0,0,0.9818395837280408,11
60,0,0,0,0.7491895464342886,11
61,0,0,0,1.2973902545940736,11
62,3,3,3,0.3976547487895812,11
63,1,1,1,1.8009542827345313,11
64,1,1,1,0.7095503668408678,11
65,0,0,0,0.4278775074516015,11
66,0,0,0,1.2072627885633012,11
67,2,2,2,0.4059279450283218,11
68,0,0,0,0.4731950066782277,11
69,1,1,1,0.3983310856838918,11
70,3,3,3,0.4121985109351878,11
71,3,3,3,0.5241546504393486,11
72,2,2,2,0.2524008025792964,11
73,0,0,0,1.01815808879693,11
74,3,3,3,0.2027232287254531,11
75,3,3,3,1.180169693423772,11
76,1,1,1,0.4519964547259018,11
77,3,3,3,0.6980078738631441,11
78,3,3,3,0.1841321170680478,11
79,1,1,1,0.4186537634494337,11
80,0,0,0,0.7214366511449737,11
81,1,1,1,0.2807453570619716,11
82,2,2,2,0.1908955679816371,11
83,2,2,2,0.4426874579203974,11
84,2,2,2,0.5455630270536166,11
85,3,3,3,0.9978466522534412,11
86,2,2,2,0.4261009911282111,11
87,0,0,0,0.6830580747793055,11
88,3,3,3,0.3650658941325058,11
89,1,1,1,0.4604977031190287,11
90,2,2,2,0.2099948820587376,11
91,1,1,1,0.3467270564229184,11
92,2,2,2,0.8094338528304802,11
93,3,3,3,0.7493015766725445,11
94,1,1,1,0.2520155855574457,11
95,2,2,2,1.238076878532549,11
96,0,0,0,1.2799230556081018,11
97,0,0,0,1.108581670294991,11
98,0,0,0,1.6774008211968543,11
99,3,3,3,0.6242225276863894,11
100,1,1,1,0.5200258171777632,11
101,0,0,0,1.8898625363007828,11
102,2,2,2,0.7165978905631577,11
103,0,0,0,1.7374066133959212,11
104,2,2,2,0.6029319975706111,11
105,1,1,1,0.8244147919710862,11
106,3,3,3,0.3435324530446322,11
107,0,0,0,0.7098821516211787,11
108,2,2,2,0.4911906287094107,11
109,2,2,2,0.3265882140415843,11
110,0,0,0,0.969589021956028,11
111,2,2,2,0.8327494766246303,11
112,1,1,1,0.5256116086133675,11
113,3,3,3,0.5321147956892565,11
114,3,3,3,0.2543623678318776,11
115,3,3,3,0.255844440286842,11
116,2,2,2,0.1741111050565349,11
117,0,0,0,0.7412409990279022,11
118,3,3,3,0.4790376137955879,11
119,1,1,1,0.5015359861939677,11
120,3,0,3,0.4910790158526825,11
121,1,1,1,0.769191937880104,11
122,0,0,0,0.9322670671288328,11
123,2,2,2,0.4745519386024694,11
124,1,1,1,1.1382631353471115,11
125,0,0,0,0.6039427502252221,11
126,2,2,2,0.8217295123274327,11
127,2,2,2,0.3371201231763007,11
128,0,0,0,0.60259334672265,11
129,2,2,2,0.6622088696544716,11
130,3,3,3,0.8464575358004527,11
131,3,3,3,0.3981931932457844,11
132,1,1,1,0.7770831746871375,11
133,0,0,0,0.4086611180935766,11
134,1,1,1,0.2019596908084338,11
135,3,3,3,0.0968097820212875,11
136,1,1,1,0.3237497374198872,11
137,3,3,3,0.6234951252362663,11
138,2,2,2,0.2465344501399703,11
139,1,1,1,0.6782572722339613,11
140,1,1,1,0.6472824684785131,11
141,1,1,1,0.208105159599078,11
142,2,2,2,0.5653232472266223,11
143,3,3,3,0.2798852659888054,11
144,0,0,0,0.308145851251231,11
145,1,1,1,0.5868370927041386,11
146,3,3,3,0.8069332747223709,11
147,0,0,0,0.4527223537879485,11
148,2,2,2,0.8597003776580416,11
149,2,2,2,0.6516731600957779,11
150,3,3,3,0.8663777449706767,11
151,0,0,0,0.5540118042488551,11
152,0,0,0,0.8444558799000305,11
153,2,2,2,0.3881837767782658,11
154,1,1,1,0.3155713907247905,11
155,3,3,3,0.5394002277953569,11
156,3,3,3,0.4365366879856201,11
157,3,3,3,0.1947969856148121,11
158,1,1,1,0.6310346067550516,11
159,0,0,0,0.5240757573112877,11
160,2,2,2,0.1982672558796629,11
161,1,1,1,1.0132320391478429,11
162,3,3,3,0.2612275574725098,11
163,0,0,0,0.633566165705337,11
164,3,3,3,0.2090498629897264,11
165,2,2,2,0.2796672060625334,11
166,1,1,1,0.4750564900782506,11
167,3,3,3,0.4263191474041546,11
168,3,3,3,0.3817389115981127,11
169,0,0,0,0.8312488600878654,11
170,1,1,1,0.3797507241489958,11
171,1,1,1,0.2173035785351589,11
172,2,2,2,0.6697530032709801,11
173,3,0,3,0.2428088377152349,11
174,1,1,1,0.1331294158399109,11
175,0,0,0,0.5127602966101111,11
176,0,0,0,0.8523634969780111,11
177,3,3,3,0.4431930511279373,11
178,1,1,1,0.1093336103893944,11
179,0,0,0,1.3732712886477396,11
180,2,2,2,0.7157960397155171,11
181,1,1,1,0.5095987659019112,11
182,1,1,1,0.6920402733918276,11
183,2,2,2,0.358825907288497,11
184,0,0,0,0.4476369477048728,11
185,3,3,3,0.2696854018752201,11
186,2,2,2,0.5978862937587941,11
187,2,2,2,0.3158918456820133,11
188,2,2,2,0.4587612436539723,11
189,2,2,2,0.447955441039621,11
190,0,0,0,0.2869742681676355,11
191,1,1,1,0.6622009759510317,11
192,0,0,0,0.6951916158750636,11
193,1,1,1,0.5334361758886412,11
194,0,0,0,0.6364472255201076,11
195,0,0,0,0.8934752614265277,11
196,2,2,2,0.4983542834380274,11
197,2,2,2,0.8695974075921369,11
198,1,1,1,0.5425508872139935,11
199,2,2,2,0.3636976540828305,11
200,3,3,3,0.2027819308449558,11
201,0,0,0,0.3615193550856545,11
202,3,3,3,0.5752947640389923,11
203,0,0,0,0.4835789071193774,11
204,0,0,0,0.6330957289512966,11
205,1,1,1,0.5251812352800241,11
206,3,0,3,0.4978506278603454,11
207,2,2,2,0.5337066145737521,11
208,1,1,1,0.4186631991718711,11
209,3,3,3,0.285728150838049,11
210,2,2,2,0.2534672420128118,11
211,3,3,3,0.4673613099722506,11
212,2,2,2,0.2840248080606656,11
213,3,3,3,0.1985588355398572,11
214,1,1,1,0.2230204958704417,11
215,1,1,1,0.3759110488495656,11
216,3,3,3,0.3697328573142996,11
217,0,0,0,0.4515554973292239,11
218,1,1,1,0.1490573372537685,11
219,1,1,1,0.2708915397330765,11
220,1,1,1,0.1210458167957382,11
221,2,2,2,0.4164244115941935,11
222,3,3,3,0.4892233846825665,11
223,0,0,0,0.4881888557054225,11
224,3,3,3,0.2958524344625295,11
225,0,0,0,0.3939231000855172,11
226,2,2,2,0.368655296195722,11
227,0,0,0,0.4595744677356921,11
228,3,3,3,0.380351873460811,11
229,0,0,0,0.2827960432984069,11
230,2,2,2,0.3624793060753817,11
231,0,0,0,0.4090490602800016,11
232,1,1,1,0.1811745521903704,11
233,2,2,2,0.2785722080211932,11
234,2,2,2,0.1635825678884095,11
235,3,3,3,0.4757823567836048,11
236,0,0,0,0.839203385560873,11
237,1,1,1,0.3563536053719129,11
238,3,3,3,0.1946200052093506,11
239,1,1,1,0.6040795695370921,11
240,2,2,2,0.6169850292494035,11
241,2,2,2,0.3012254427326249,11
242,0,0,0,0.9672878514629863,11
243,3,3,3,0.6015137259102167,11
244,1,1,1,1.1486058324281885,11
245,3,3,3,0.1723019523801879,11
246,0,0,0,1.1911982756757922,11
247,0,0,0,0.819926736632924,11
248,2,2,2,0.3517665227725963,11
249,2,2,2,0.4898962138270633,11
250,1,1,1,1.6716845521045816,11
251,3,3,3,0.1497694233284803,11
252,1,1,1,0.1312898010912352,11
253,1,1,1,0.2292099021487308,11
254,0,0,0,0.7661257125931761,11
255,1,1,1,0.234181374709073,11
256,3,3,3,0.21395098853172,11
257,3,3,3,0.4206470733161185,11
258,1,1,1,0.4370411747747678,11
259,1,1,1,1.0409504958613394,11
260,1,1,1,0.4462074161530002,11
261,1,1,1,0.5738012173207984,11
262,3,3,3,0.2881552524504076,11
263,3,3,3,0.3638123390433475,11
264,2,2,2,0.8370704787919837,11
265,3,3,3,0.7240768002067807,11
266,0,0,0,1.064254955417815,11
267,1,1,1,0.3489573978238999,11
268,2,2,2,0.2150253536150037,11
269,1,1,1,0.3077733958080855,11
270,0,0,0,0.3472174669544614,11
271,3,3,3,0.6702144607011452,11
272,0,0,0,0.659080847539023,11
273,3,3,3,0.8387612553115822,11
274,0,0,0,0.3817501679238705,11
275,0,0,0,0.6388283966685846,11
276,0,0,0,0.5910288134609961,11
277,0,0,0,0.8837816031431234,11
278,2,2,2,0.5506035982356724,11
279,2,2,2,0.2477117327707068,11
280,3,3,3,0.1651479078658319,11
281,1,1,1,0.4166089300961102,11
282,2,2,2,0.3870385015896427,11
283,2,2,2,0.5313980890403444,11
284,2,2,2,0.4483344732144377,11
285,3,3,3,0.6432838497752537,11
286,2,2,2,0.4137038085548977,11
287,0,0,0,0.3758658548943085,11
288,2,2,2,0.3904926454424056,11
